path_id,train_no,train_type,block_section_id,entry_time,exit_time,days_of_week,priority_class,divertible
P-42558-MSMBM-DN,42558,EMU,MS-MBM-DN,16:13,16:24,1111111,5,false
P-42558-MBMGI-DN,42558,EMU,MBM-GI-DN,16:24,16:30,1111111,5,false
P-42558-GISTM-DN,42558,EMU,GI-STM-DN,16:30,16:33,1111111,5,false
P-42558-STMPV-DN,42558,EMU,STM-PV-DN,16:34,16:43,1111111,5,false
P-42558-PVTBM-DN,42558,EMU,PV-TBM-DN,16:44,16:53,1111111,5,false
P-42559-MSBMS-DN,42559,EMU,MSB-MS-DN,16:18,16:24,1111111,5,false
P-42559-MSMBM-DN,42559,EMU,MS-MBM-DN,16:25,16:36,1111111,5,false
P-42559-MBMGI-DN,42559,EMU,MBM-GI-DN,16:36,16:42,1111111,5,false
P-42559-GISTM-DN,42559,EMU,GI-STM-DN,16:42,16:45,1111111,5,false
P-42559-STMPV-DN,42559,EMU,STM-PV-DN,16:46,16:55,1111111,5,false
P-42559-PVTBM-DN,42559,EMU,PV-TBM-DN,16:56,17:05,1111111,5,false
P-42560-MSBMS-DN,42560,EMU,MSB-MS-DN,16:30,16:36,1111111,5,false
P-42560-MSMBM-DN,42560,EMU,MS-MBM-DN,16:37,16:48,1111111,5,false
P-42560-MBMGI-DN,42560,EMU,MBM-GI-DN,16:48,16:54,1111111,5,false
P-42560-GISTM-DN,42560,EMU,GI-STM-DN,16:54,16:57,1111111,5,false
P-42560-STMPV-DN,42560,EMU,STM-PV-DN,16:58,17:07,1111111,5,false
P-42560-PVTBM-DN,42560,EMU,PV-TBM-DN,17:08,17:17,1111111,5,false
P-42561-MSBMS-DN,42561,EMU,MSB-MS-DN,16:42,16:48,1111111,5,false
P-42561-MSMBM-DN,42561,EMU,MS-MBM-DN,16:49,17:00,1111111,5,false
P-42561-MBMGI-DN,42561,EMU,MBM-GI-DN,17:00,17:06,1111111,5,false
P-42561-GISTM-DN,42561,EMU,GI-STM-DN,17:06,17:09,1111111,5,false
P-42561-STMPV-DN,42561,EMU,STM-PV-DN,17:10,17:19,1111111,5,false
P-42561-PVTBM-DN,42561,EMU,PV-TBM-DN,17:20,17:29,1111111,5,false
P-42562-MSBMS-DN,42562,EMU,MSB-MS-DN,16:54,17:00,1111111,5,false
P-42562-MSMBM-DN,42562,EMU,MS-MBM-DN,17:01,17:12,1111111,5,false
P-42562-MBMGI-DN,42562,EMU,MBM-GI-DN,17:12,17:18,1111111,5,false
P-42562-GISTM-DN,42562,EMU,GI-STM-DN,17:18,17:21,1111111,5,false
P-42562-STMPV-DN,42562,EMU,STM-PV-DN,17:22,17:31,1111111,5,false
P-42562-PVTBM-DN,42562,EMU,PV-TBM-DN,17:32,17:41,1111111,5,false
P-42563-MSBMS-DN,42563,EMU,MSB-MS-DN,17:06,17:12,1111111,5,false
P-42563-MSMBM-DN,42563,EMU,MS-MBM-DN,17:13,17:24,1111111,5,false
P-42563-MBMGI-DN,42563,EMU,MBM-GI-DN,17:24,17:30,1111111,5,false
P-42563-GISTM-DN,42563,EMU,GI-STM-DN,17:30,17:33,1111111,5,false
P-42563-STMPV-DN,42563,EMU,STM-PV-DN,17:34,17:43,1111111,5,false
P-42563-PVTBM-DN,42563,EMU,PV-TBM-DN,17:44,17:53,1111111,5,false
P-42564-MSBMS-DN,42564,EMU,MSB-MS-DN,17:18,17:24,1111111,5,false
P-42564-MSMBM-DN,42564,EMU,MS-MBM-DN,17:25,17:36,1111111,5,false
P-42564-MBMGI-DN,42564,EMU,MBM-GI-DN,17:36,17:42,1111111,5,false
P-42564-GISTM-DN,42564,EMU,GI-STM-DN,17:42,17:45,1111111,5,false
P-42564-STMPV-DN,42564,EMU,STM-PV-DN,17:46,17:55,1111111,5,false
P-42564-PVTBM-DN,42564,EMU,PV-TBM-DN,17:56,18:05,1111111,5,false
P-42565-MSBMS-DN,42565,EMU,MSB-MS-DN,17:30,17:36,1111111,5,false
P-42565-MSMBM-DN,42565,EMU,MS-MBM-DN,17:37,17:48,1111111,5,false
P-42565-MBMGI-DN,42565,EMU,MBM-GI-DN,17:48,17:54,1111111,5,false
P-42565-GISTM-DN,42565,EMU,GI-STM-DN,17:54,17:57,1111111,5,false
P-42565-STMPV-DN,42565,EMU,STM-PV-DN,17:58,18:07,1111111,5,false
P-42565-PVTBM-DN,42565,EMU,PV-TBM-DN,18:08,18:17,1111111,5,false
P-42566-MSBMS-DN,42566,EMU,MSB-MS-DN,17:42,17:48,1111111,5,false
P-42566-MSMBM-DN,42566,EMU,MS-MBM-DN,17:49,18:00,1111111,5,false
P-42566-MBMGI-DN,42566,EMU,MBM-GI-DN,18:00,18:06,1111111,5,false
P-42566-GISTM-DN,42566,EMU,GI-STM-DN,18:06,18:09,1111111,5,false
P-42566-STMPV-DN,42566,EMU,STM-PV-DN,18:10,18:19,1111111,5,false
P-42566-PVTBM-DN,42566,EMU,PV-TBM-DN,18:20,18:29,1111111,5,false
P-42567-MSBMS-DN,42567,EMU,MSB-MS-DN,17:54,18:00,1111111,5,false
P-42567-MSMBM-DN,42567,EMU,MS-MBM-DN,18:01,18:12,1111111,5,false
P-42567-MBMGI-DN,42567,EMU,MBM-GI-DN,18:12,18:18,1111111,5,false
P-42567-GISTM-DN,42567,EMU,GI-STM-DN,18:18,18:21,1111111,5,false
P-42567-STMPV-DN,42567,EMU,STM-PV-DN,18:22,18:31,1111111,5,false
P-42567-PVTBM-DN,42567,EMU,PV-TBM-DN,18:32,18:41,1111111,5,false
P-42568-MSBMS-DN,42568,EMU,MSB-MS-DN,18:06,18:12,1111111,5,false
P-42568-MSMBM-DN,42568,EMU,MS-MBM-DN,18:13,18:24,1111111,5,false
P-42568-MBMGI-DN,42568,EMU,MBM-GI-DN,18:24,18:30,1111111,5,false
P-42568-GISTM-DN,42568,EMU,GI-STM-DN,18:30,18:33,1111111,5,false
P-42568-STMPV-DN,42568,EMU,STM-PV-DN,18:34,18:43,1111111,5,false
P-42568-PVTBM-DN,42568,EMU,PV-TBM-DN,18:44,18:53,1111111,5,false
P-42569-MSBMS-DN,42569,EMU,MSB-MS-DN,18:18,18:24,1111111,5,false
P-42569-MSMBM-DN,42569,EMU,MS-MBM-DN,18:25,18:36,1111111,5,false
P-42569-MBMGI-DN,42569,EMU,MBM-GI-DN,18:36,18:42,1111111,5,false
P-42569-GISTM-DN,42569,EMU,GI-STM-DN,18:42,18:45,1111111,5,false
P-42569-STMPV-DN,42569,EMU,STM-PV-DN,18:46,18:55,1111111,5,false
P-42569-PVTBM-DN,42569,EMU,PV-TBM-DN,18:56,19:05,1111111,5,false
P-42570-MSBMS-DN,42570,EMU,MSB-MS-DN,18:30,18:36,1111111,5,false
P-42570-MSMBM-DN,42570,EMU,MS-MBM-DN,18:37,18:48,1111111,5,false
P-42570-MBMGI-DN,42570,EMU,MBM-GI-DN,18:48,18:54,1111111,5,false
P-42570-GISTM-DN,42570,EMU,GI-STM-DN,18:54,18:57,1111111,5,false
P-42570-STMPV-DN,42570,EMU,STM-PV-DN,18:58,19:07,1111111,5,false
P-42570-PVTBM-DN,42570,EMU,PV-TBM-DN,19:08,19:17,1111111,5,false
P-42571-MSBMS-DN,42571,EMU,MSB-MS-DN,18:42,18:48,1111111,5,false
P-42571-MSMBM-DN,42571,EMU,MS-MBM-DN,18:49,19:00,1111111,5,false
P-42571-MBMGI-DN,42571,EMU,MBM-GI-DN,19:00,19:06,1111111,5,false
P-42571-GISTM-DN,42571,EMU,GI-STM-DN,19:06,19:09,1111111,5,false
P-42571-STMPV-DN,42571,EMU,STM-PV-DN,19:10,19:19,1111111,5,false
P-42571-PVTBM-DN,42571,EMU,PV-TBM-DN,19:20,19:29,1111111,5,false
P-42572-MSBMS-DN,42572,EMU,MSB-MS-DN,18:54,19:00,1111111,5,false
P-42572-MSMBM-DN,42572,EMU,MS-MBM-DN,19:01,19:12,1111111,5,false
P-42572-MBMGI-DN,42572,EMU,MBM-GI-DN,19:12,19:18,1111111,5,false
P-42572-GISTM-DN,42572,EMU,GI-STM-DN,19:18,19:21,1111111,5,false
P-42572-STMPV-DN,42572,EMU,STM-PV-DN,19:22,19:31,1111111,5,false
P-42572-PVTBM-DN,42572,EMU,PV-TBM-DN,19:32,19:41,1111111,5,false
P-42573-MSBMS-DN,42573,EMU,MSB-MS-DN,19:06,19:12,1111111,5,false
P-42573-MSMBM-DN,42573,EMU,MS-MBM-DN,19:13,19:24,1111111,5,false
P-42573-MBMGI-DN,42573,EMU,MBM-GI-DN,19:24,19:30,1111111,5,false
P-42573-GISTM-DN,42573,EMU,GI-STM-DN,19:30,19:33,1111111,5,false
P-42573-STMPV-DN,42573,EMU,STM-PV-DN,19:34,19:43,1111111,5,false
P-42573-PVTBM-DN,42573,EMU,PV-TBM-DN,19:44,19:53,1111111,5,false
P-42574-MSBMS-DN,42574,EMU,MSB-MS-DN,19:18,19:24,1111111,5,false
P-42574-MSMBM-DN,42574,EMU,MS-MBM-DN,19:25,19:36,1111111,5,false
P-42574-MBMGI-DN,42574,EMU,MBM-GI-DN,19:36,19:42,1111111,5,false
P-42574-GISTM-DN,42574,EMU,GI-STM-DN,19:42,19:45,1111111,5,false
P-42574-STMPV-DN,42574,EMU,STM-PV-DN,19:46,19:55,1111111,5,false
P-42574-PVTBM-DN,42574,EMU,PV-TBM-DN,19:56,20:05,1111111,5,false
P-42575-MSBMS-DN,42575,EMU,MSB-MS-DN,19:30,19:36,1111111,5,false
P-42575-MSMBM-DN,42575,EMU,MS-MBM-DN,19:37,19:48,1111111,5,false
P-42575-MBMGI-DN,42575,EMU,MBM-GI-DN,19:48,19:54,1111111,5,false
P-42575-GISTM-DN,42575,EMU,GI-STM-DN,19:54,19:57,1111111,5,false
P-42575-STMPV-DN,42575,EMU,STM-PV-DN,19:58,20:07,1111111,5,false
P-42575-PVTBM-DN,42575,EMU,PV-TBM-DN,20:08,20:17,1111111,5,false
P-42576-MSBMS-DN,42576,EMU,MSB-MS-DN,19:42,19:48,1111111,5,false
P-42576-MSMBM-DN,42576,EMU,MS-MBM-DN,19:49,20:00,1111111,5,false
P-42576-MBMGI-DN,42576,EMU,MBM-GI-DN,20:00,20:06,1111111,5,false
P-42576-GISTM-DN,42576,EMU,GI-STM-DN,20:06,20:09,1111111,5,false
P-42576-STMPV-DN,42576,EMU,STM-PV-DN,20:10,20:19,1111111,5,false
P-42576-PVTBM-DN,42576,EMU,PV-TBM-DN,20:20,20:29,1111111,5,false
P-42577-MSBMS-DN,42577,EMU,MSB-MS-DN,19:54,20:00,1111111,5,false
P-42577-MSMBM-DN,42577,EMU,MS-MBM-DN,20:01,20:12,1111111,5,false
P-42577-MBMGI-DN,42577,EMU,MBM-GI-DN,20:12,20:18,1111111,5,false
P-42577-GISTM-DN,42577,EMU,GI-STM-DN,20:18,20:21,1111111,5,false
P-42577-STMPV-DN,42577,EMU,STM-PV-DN,20:22,20:31,1111111,5,false
P-42577-PVTBM-DN,42577,EMU,PV-TBM-DN,20:32,20:41,1111111,5,false
P-42578-MSBMS-DN,42578,EMU,MSB-MS-DN,20:06,20:12,1111111,5,false
P-42578-MSMBM-DN,42578,EMU,MS-MBM-DN,20:13,20:24,1111111,5,false
P-42578-MBMGI-DN,42578,EMU,MBM-GI-DN,20:24,20:30,1111111,5,false
P-42578-GISTM-DN,42578,EMU,GI-STM-DN,20:30,20:33,1111111,5,false
P-42578-STMPV-DN,42578,EMU,STM-PV-DN,20:34,20:43,1111111,5,false
P-42578-PVTBM-DN,42578,EMU,PV-TBM-DN,20:44,20:53,1111111,5,false
P-42579-MSBMS-DN,42579,EMU,MSB-MS-DN,20:18,20:24,1111111,5,false
P-42579-MSMBM-DN,42579,EMU,MS-MBM-DN,20:25,20:36,1111111,5,false
P-42579-MBMGI-DN,42579,EMU,MBM-GI-DN,20:36,20:42,1111111,5,false
P-42579-GISTM-DN,42579,EMU,GI-STM-DN,20:42,20:45,1111111,5,false
P-42579-STMPV-DN,42579,EMU,STM-PV-DN,20:46,20:55,1111111,5,false
P-42579-PVTBM-DN,42579,EMU,PV-TBM-DN,20:56,21:05,1111111,5,false
P-42580-MSBMS-DN,42580,EMU,MSB-MS-DN,20:30,20:36,1111111,5,false
P-42580-MSMBM-DN,42580,EMU,MS-MBM-DN,20:37,20:48,1111111,5,false
P-42580-MBMGI-DN,42580,EMU,MBM-GI-DN,20:48,20:54,1111111,5,false
P-42580-GISTM-DN,42580,EMU,GI-STM-DN,20:54,20:57,1111111,5,false
P-42580-STMPV-DN,42580,EMU,STM-PV-DN,20:58,21:07,1111111,5,false
P-42580-PVTBM-DN,42580,EMU,PV-TBM-DN,21:08,21:17,1111111,5,false
P-42581-MSBMS-DN,42581,EMU,MSB-MS-DN,20:42,20:48,1111111,5,false
P-42581-MSMBM-DN,42581,EMU,MS-MBM-DN,20:49,21:00,1111111,5,false
P-42581-MBMGI-DN,42581,EMU,MBM-GI-DN,21:00,21:06,1111111,5,false
P-42581-GISTM-DN,42581,EMU,GI-STM-DN,21:06,21:09,1111111,5,false
P-42581-STMPV-DN,42581,EMU,STM-PV-DN,21:10,21:19,1111111,5,false
P-42581-PVTBM-DN,42581,EMU,PV-TBM-DN,21:20,21:29,1111111,5,false
P-42582-MSBMS-DN,42582,EMU,MSB-MS-DN,20:54,21:00,1111111,5,false
P-42582-MSMBM-DN,42582,EMU,MS-MBM-DN,21:01,21:12,1111111,5,false
P-42582-MBMGI-DN,42582,EMU,MBM-GI-DN,21:12,21:18,1111111,5,false
P-42582-GISTM-DN,42582,EMU,GI-STM-DN,21:18,21:21,1111111,5,false
P-42582-STMPV-DN,42582,EMU,STM-PV-DN,21:22,21:31,1111111,5,false
P-42582-PVTBM-DN,42582,EMU,PV-TBM-DN,21:32,21:41,1111111,5,false
P-42583-MSBMS-DN,42583,EMU,MSB-MS-DN,21:06,21:12,1111111,5,false
P-42583-MSMBM-DN,42583,EMU,MS-MBM-DN,21:13,21:24,1111111,5,false
P-42583-MBMGI-DN,42583,EMU,MBM-GI-DN,21:24,21:30,1111111,5,false
P-42583-GISTM-DN,42583,EMU,GI-STM-DN,21:30,21:33,1111111,5,false
P-42583-STMPV-DN,42583,EMU,STM-PV-DN,21:34,21:43,1111111,5,false
P-42583-PVTBM-DN,42583,EMU,PV-TBM-DN,21:44,21:53,1111111,5,false
P-42584-MSBMS-DN,42584,EMU,MSB-MS-DN,21:18,21:24,1111111,5,false
P-42584-MSMBM-DN,42584,EMU,MS-MBM-DN,21:25,21:36,1111111,5,false
P-42584-MBMGI-DN,42584,EMU,MBM-GI-DN,21:36,21:42,1111111,5,false
P-42584-GISTM-DN,42584,EMU,GI-STM-DN,21:42,21:45,1111111,5,false
P-42584-STMPV-DN,42584,EMU,STM-PV-DN,21:46,21:55,1111111,5,false
P-42584-PVTBM-DN,42584,EMU,PV-TBM-DN,21:56,22:05,1111111,5,false
P-42585-MSBMS-DN,42585,EMU,MSB-MS-DN,21:30,21:36,1111111,5,false
P-42585-MSMBM-DN,42585,EMU,MS-MBM-DN,21:37,21:48,1111111,5,false
P-42585-MBMGI-DN,42585,EMU,MBM-GI-DN,21:48,21:54,1111111,5,false
P-42585-GISTM-DN,42585,EMU,GI-STM-DN,21:54,21:57,1111111,5,false
P-42585-STMPV-DN,42585,EMU,STM-PV-DN,21:58,22:07,1111111,5,false
P-42585-PVTBM-DN,42585,EMU,PV-TBM-DN,22:08,22:17,1111111,5,false
P-42586-MSBMS-DN,42586,EMU,MSB-MS-DN,21:42,21:48,1111111,5,false
P-42586-MSMBM-DN,42586,EMU,MS-MBM-DN,21:49,22:00,1111111,5,false
P-42586-MBMGI-DN,42586,EMU,MBM-GI-DN,22:00,22:06,1111111,5,false
P-42586-GISTM-DN,42586,EMU,GI-STM-DN,22:06,22:09,1111111,5,false
P-42586-STMPV-DN,42586,EMU,STM-PV-DN,22:10,22:19,1111111,5,false
P-42586-PVTBM-DN,42586,EMU,PV-TBM-DN,22:20,22:29,1111111,5,false
P-42587-MSBMS-DN,42587,EMU,MSB-MS-DN,21:54,22:00,1111111,5,false
P-42587-MSMBM-DN,42587,EMU,MS-MBM-DN,22:01,22:12,1111111,5,false
P-42587-MBMGI-DN,42587,EMU,MBM-GI-DN,22:12,22:18,1111111,5,false
P-42587-GISTM-DN,42587,EMU,GI-STM-DN,22:18,22:21,1111111,5,false
P-42587-STMPV-DN,42587,EMU,STM-PV-DN,22:22,22:31,1111111,5,false
P-42587-PVTBM-DN,42587,EMU,PV-TBM-DN,22:32,22:41,1111111,5,false
P-42588-MSBMS-DN,42588,EMU,MSB-MS-DN,22:06,22:12,1111111,5,false
P-42588-MSMBM-DN,42588,EMU,MS-MBM-DN,22:13,22:24,1111111,5,false
P-42588-MBMGI-DN,42588,EMU,MBM-GI-DN,22:24,22:30,1111111,5,false
P-42588-GISTM-DN,42588,EMU,GI-STM-DN,22:30,22:33,1111111,5,false
P-42588-STMPV-DN,42588,EMU,STM-PV-DN,22:34,22:43,1111111,5,false
P-42588-PVTBM-DN,42588,EMU,PV-TBM-DN,22:44,22:53,1111111,5,false
P-42589-MSBMS-DN,42589,EMU,MSB-MS-DN,22:18,22:24,1111111,5,false
P-42589-MSMBM-DN,42589,EMU,MS-MBM-DN,22:25,22:36,1111111,5,false
P-42589-MBMGI-DN,42589,EMU,MBM-GI-DN,22:36,22:42,1111111,5,false
P-42589-GISTM-DN,42589,EMU,GI-STM-DN,22:42,22:45,1111111,5,false
P-42589-STMPV-DN,42589,EMU,STM-PV-DN,22:46,22:55,1111111,5,false
P-42589-PVTBM-DN,42589,EMU,PV-TBM-DN,22:56,23:05,1111111,5,false
P-42590-MSBMS-DN,42590,EMU,MSB-MS-DN,22:30,22:36,1111111,5,false
P-42590-MSMBM-DN,42590,EMU,MS-MBM-DN,22:37,22:48,1111111,5,false
P-42590-MBMGI-DN,42590,EMU,MBM-GI-DN,22:48,22:54,1111111,5,false
P-42590-GISTM-DN,42590,EMU,GI-STM-DN,22:54,22:57,1111111,5,false
P-42590-STMPV-DN,42590,EMU,STM-PV-DN,22:58,23:07,1111111,5,false
P-42590-PVTBM-DN,42590,EMU,PV-TBM-DN,23:08,23:17,1111111,5,false
P-42591-MSBMS-DN,42591,EMU,MSB-MS-DN,22:42,22:48,1111111,5,false
P-42591-MSMBM-DN,42591,EMU,MS-MBM-DN,22:49,23:00,1111111,5,false
P-42591-MBMGI-DN,42591,EMU,MBM-GI-DN,23:00,23:06,1111111,5,false
P-42591-GISTM-DN,42591,EMU,GI-STM-DN,23:06,23:09,1111111,5,false
P-42591-STMPV-DN,42591,EMU,STM-PV-DN,23:10,23:19,1111111,5,false
P-42591-PVTBM-DN,42591,EMU,PV-TBM-DN,23:20,23:29,1111111,5,false
P-42592-MSBMS-DN,42592,EMU,MSB-MS-DN,22:54,23:00,1111111,5,false
P-42592-MSMBM-DN,42592,EMU,MS-MBM-DN,23:01,23:12,1111111,5,false
P-42592-MBMGI-DN,42592,EMU,MBM-GI-DN,23:12,23:18,1111111,5,false
P-42592-GISTM-DN,42592,EMU,GI-STM-DN,23:18,23:21,1111111,5,false
P-42592-STMPV-DN,42592,EMU,STM-PV-DN,23:22,23:31,1111111,5,false
P-42592-PVTBM-DN,42592,EMU,PV-TBM-DN,23:32,23:41,1111111,5,false
P-42600-PVTBM-UP,42600,EMU,PV-TBM-UP,04:30,04:39,1111111,5,false
P-42600-STMPV-UP,42600,EMU,STM-PV-UP,04:40,04:49,1111111,5,false
P-42600-GISTM-UP,42600,EMU,GI-STM-UP,04:49,04:52,1111111,5,false
P-42600-MBMGI-UP,42600,EMU,MBM-GI-UP,04:53,04:59,1111111,5,false
P-42600-MSMBM-UP,42600,EMU,MS-MBM-UP,04:59,05:10,1111111,5,false
P-42600-MSBMS-UP,42600,EMU,MSB-MS-UP,05:10,05:17,1111111,5,false
P-42601-PVTBM-UP,42601,EMU,PV-TBM-UP,04:42,04:51,1111111,5,false
P-42601-STMPV-UP,42601,EMU,STM-PV-UP,04:52,05:01,1111111,5,false
P-42601-GISTM-UP,42601,EMU,GI-STM-UP,05:01,05:04,1111111,5,false
P-42601-MBMGI-UP,42601,EMU,MBM-GI-UP,05:05,05:11,1111111,5,false
P-42601-MSMBM-UP,42601,EMU,MS-MBM-UP,05:11,05:22,1111111,5,false
P-42601-MSBMS-UP,42601,EMU,MSB-MS-UP,05:22,05:29,1111111,5,false
P-42602-PVTBM-UP,42602,EMU,PV-TBM-UP,04:54,05:03,1111111,5,false
P-42602-STMPV-UP,42602,EMU,STM-PV-UP,05:04,05:13,1111111,5,false
P-42602-GISTM-UP,42602,EMU,GI-STM-UP,05:13,05:16,1111111,5,false
P-42602-MBMGI-UP,42602,EMU,MBM-GI-UP,05:17,05:23,1111111,5,false
P-42602-MSMBM-UP,42602,EMU,MS-MBM-UP,05:23,05:34,1111111,5,false
P-42602-MSBMS-UP,42602,EMU,MSB-MS-UP,05:34,05:41,1111111,5,false
P-42603-PVTBM-UP,42603,EMU,PV-TBM-UP,05:06,05:15,1111111,5,false
P-42603-STMPV-UP,42603,EMU,STM-PV-UP,05:16,05:25,1111111,5,false
P-42603-GISTM-UP,42603,EMU,GI-STM-UP,05:25,05:28,1111111,5,false
P-42603-MBMGI-UP,42603,EMU,MBM-GI-UP,05:29,05:35,1111111,5,false
P-42603-MSMBM-UP,42603,EMU,MS-MBM-UP,05:35,05:46,1111111,5,false
P-42603-MSBMS-UP,42603,EMU,MSB-MS-UP,05:46,05:53,1111111,5,false
P-42604-PVTBM-UP,42604,EMU,PV-TBM-UP,05:18,05:27,1111111,5,false
P-42604-STMPV-UP,42604,EMU,STM-PV-UP,05:28,05:37,1111111,5,false
P-42604-GISTM-UP,42604,EMU,GI-STM-UP,05:37,05:40,1111111,5,false
P-42604-MBMGI-UP,42604,EMU,MBM-GI-UP,05:41,05:47,1111111,5,false
P-42604-MSMBM-UP,42604,EMU,MS-MBM-UP,05:47,05:58,1111111,5,false
P-42604-MSBMS-UP,42604,EMU,MSB-MS-UP,05:58,06:05,1111111,5,false
P-42605-PVTBM-UP,42605,EMU,PV-TBM-UP,05:30,05:39,1111111,5,false
P-42605-STMPV-UP,42605,EMU,STM-PV-UP,05:40,05:49,1111111,5,false
P-42605-GISTM-UP,42605,EMU,GI-STM-UP,05:49,05:52,1111111,5,false
P-42605-MBMGI-UP,42605,EMU,MBM-GI-UP,05:53,05:59,1111111,5,false
P-42605-MSMBM-UP,42605,EMU,MS-MBM-UP,05:59,06:10,1111111,5,false
P-42605-MSBMS-UP,42605,EMU,MSB-MS-UP,06:10,06:17,1111111,5,false
P-42606-PVTBM-UP,42606,EMU,PV-TBM-UP,05:42,05:51,1111111,5,false
P-42606-STMPV-UP,42606,EMU,STM-PV-UP,05:52,06:01,1111111,5,false
P-42606-GISTM-UP,42606,EMU,GI-STM-UP,06:01,06:04,1111111,5,false
P-42606-MBMGI-UP,42606,EMU,MBM-GI-UP,06:05,06:11,1111111,5,false
P-42606-MSMBM-UP,42606,EMU,MS-MBM-UP,06:11,06:22,1111111,5,false
P-42606-MSBMS-UP,42606,EMU,MSB-MS-UP,06:22,06:29,1111111,5,false
P-42607-PVTBM-UP,42607,EMU,PV-TBM-UP,05:54,06:03,1111111,5,false
P-42607-STMPV-UP,42607,EMU,STM-PV-UP,06:04,06:13,1111111,5,false
P-42607-GISTM-UP,42607,EMU,GI-STM-UP,06:13,06:16,1111111,5,false
P-42607-MBMGI-UP,42607,EMU,MBM-GI-UP,06:17,06:23,1111111,5,false
P-42607-MSMBM-UP,42607,EMU,MS-MBM-UP,06:23,06:34,1111111,5,false
P-42607-MSBMS-UP,42607,EMU,MSB-MS-UP,06:34,06:41,1111111,5,false
P-42608-PVTBM-UP,42608,EMU,PV-TBM-UP,06:06,06:15,1111111,5,false
P-42608-STMPV-UP,42608,EMU,STM-PV-UP,06:16,06:25,1111111,5,false
P-42608-GISTM-UP,42608,EMU,GI-STM-UP,06:25,06:28,1111111,5,false
P-42608-MBMGI-UP,42608,EMU,MBM-GI-UP,06:29,06:35,1111111,5,false
P-42608-MSMBM-UP,42608,EMU,MS-MBM-UP,06:35,06:46,1111111,5,false
P-42608-MSBMS-UP,42608,EMU,MSB-MS-UP,06:46,06:53,1111111,5,false
P-42609-PVTBM-UP,42609,EMU,PV-TBM-UP,06:18,06:27,1111111,5,false
P-42609-STMPV-UP,42609,EMU,STM-PV-UP,06:28,06:37,1111111,5,false
P-42609-GISTM-UP,42609,EMU,GI-STM-UP,06:37,06:40,1111111,5,false
P-42609-MBMGI-UP,42609,EMU,MBM-GI-UP,06:41,06:47,1111111,5,false
P-42609-MSMBM-UP,42609,EMU,MS-MBM-UP,06:47,06:58,1111111,5,false
P-42609-MSBMS-UP,42609,EMU,MSB-MS-UP,06:58,07:05,1111111,5,false
P-42610-PVTBM-UP,42610,EMU,PV-TBM-UP,06:30,06:39,1111111,5,false
P-42610-STMPV-UP,42610,EMU,STM-PV-UP,06:40,06:49,1111111,5,false
P-42610-GISTM-UP,42610,EMU,GI-STM-UP,06:49,06:52,1111111,5,false
P-42610-MBMGI-UP,42610,EMU,MBM-GI-UP,06:53,06:59,1111111,5,false
P-42610-MSMBM-UP,42610,EMU,MS-MBM-UP,06:59,07:10,1111111,5,false
P-42610-MSBMS-UP,42610,EMU,MSB-MS-UP,07:10,07:17,1111111,5,false
P-42611-PVTBM-UP,42611,EMU,PV-TBM-UP,06:42,06:51,1111111,5,false
P-42611-STMPV-UP,42611,EMU,STM-PV-UP,06:52,07:01,1111111,5,false
P-42611-GISTM-UP,42611,EMU,GI-STM-UP,07:01,07:04,1111111,5,false
P-42611-MBMGI-UP,42611,EMU,MBM-GI-UP,07:05,07:11,1111111,5,false
P-42611-MSMBM-UP,42611,EMU,MS-MBM-UP,07:11,07:22,1111111,5,false
P-42611-MSBMS-UP,42611,EMU,MSB-MS-UP,07:22,07:29,1111111,5,false
P-42612-PVTBM-UP,42612,EMU,PV-TBM-UP,06:54,07:03,1111111,5,false
P-42612-STMPV-UP,42612,EMU,STM-PV-UP,07:04,07:13,1111111,5,false
P-42612-GISTM-UP,42612,EMU,GI-STM-UP,07:13,07:16,1111111,5,false
P-42612-MBMGI-UP,42612,EMU,MBM-GI-UP,07:17,07:23,1111111,5,false
P-42612-MSMBM-UP,42612,EMU,MS-MBM-UP,07:23,07:34,1111111,5,false
P-42612-MSBMS-UP,42612,EMU,MSB-MS-UP,07:34,07:41,1111111,5,false
P-42613-PVTBM-UP,42613,EMU,PV-TBM-UP,07:06,07:15,1111111,5,false
P-42613-STMPV-UP,42613,EMU,STM-PV-UP,07:16,07:25,1111111,5,false
P-42613-GISTM-UP,42613,EMU,GI-STM-UP,07:25,07:28,1111111,5,false
P-42613-MBMGI-UP,42613,EMU,MBM-GI-UP,07:29,07:35,1111111,5,false
P-42613-MSMBM-UP,42613,EMU,MS-MBM-UP,07:35,07:46,1111111,5,false
P-42613-MSBMS-UP,42613,EMU,MSB-MS-UP,07:46,07:53,1111111,5,false
P-42614-PVTBM-UP,42614,EMU,PV-TBM-UP,07:18,07:27,1111111,5,false
P-42614-STMPV-UP,42614,EMU,STM-PV-UP,07:28,07:37,1111111,5,false
P-42614-GISTM-UP,42614,EMU,GI-STM-UP,07:37,07:40,1111111,5,false
P-42614-MBMGI-UP,42614,EMU,MBM-GI-UP,07:41,07:47,1111111,5,false
P-42614-MSMBM-UP,42614,EMU,MS-MBM-UP,07:47,07:58,1111111,5,false
P-42614-MSBMS-UP,42614,EMU,MSB-MS-UP,07:58,08:05,1111111,5,false
P-42615-PVTBM-UP,42615,EMU,PV-TBM-UP,07:30,07:39,1111111,5,false
P-42615-STMPV-UP,42615,EMU,STM-PV-UP,07:40,07:49,1111111,5,false
